ClientID,rank,Produit,proba
7829,2,SANTE ET PREVOYANCE,0.20675298378213558
7829,3,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.07489911557542304
7830,1,R.C GARDERIE ET JARDIN D ENFANTS,0.10547395385025442
7830,2,SANTE ET PREVOYANCE,0.07386378522315651
7830,3,DHAMEN SFDGUI,0.034718678243966475
7831,1,PACK TOUS RISQUES AVEC FRANCHISE,0.5293773497243373
7831,2,SANTE ET PREVOYANCE,0.1056079231419081
7831,3,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.08511291805254277
7832,1,INCENDIE RISQUES SIMPLE CENTRALISE,0.16564593482953255
7832,2,SANTE ET PREVOYANCE,0.05828060604333802
7832,3,RC CHASSEUR,0.05640227497614509
7833,1,R.C BAIN MAURE - DOUCHE,0.6128085596959478
7833,2,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS),0.03402756402257304
7833,3,SANTE ET PREVOYANCE,0.03187214245279124
7834,1,RC ARTISANTS ET COMMERCANTS,0.6177987488970705
7834,2,SANTE ET PREVOYANCE,0.155597811520727
7834,3,TOUS RISQUES CHANTIER,0.053310064385409764
7835,1,AUTOMOBILE TUNISIE TELECOM,0.6563824101394667
7835,2,INCENDIE RISQUES INDUSTRIEL,0.12456808158820969
7835,3,SANTE ET PREVOYANCE,0.017104515245424307
7836,1,AUTOMOBILE DOUANE,0.5173190705929572
7836,2,INCENDIE LOGEMENTS  BTE,0.05461522385649676
7836,3,SANTE ET PREVOYANCE,0.031207385362056982
7837,1,AUTOMOBILE LEASING,0.6366621461045835
7837,2,ENGINS DE CHANTIERS,0.15344755089047313
7837,3,SANTE ET PREVOYANCE,0.01674911736969802
7838,1,ENGINS DE CHANTIERS,0.3865971880105186
7838,2,DHAMEN RETRAITE,0.09428026300625614
7838,3,SANTE ET PREVOYANCE,0.08766815612006634
7839,1,PACK TOUS RISQUES SANS FRANCHISE,0.4670854226057052
7839,2,MULTIRISQUES INFORMATIQUES,0.12376387787456586
7839,3,SANTE ET PREVOYANCE,0.08907884815486312
7840,1,POLICE AU VOYAGE(FACULTE TERRESTRE),0.8466542883801711
7840,2,SANTE ET PREVOYANCE,0.01220592845565513
7840,3,CREDITS COMMERCIAUX (AS),0.006313973770116099
7841,1,AUTOMOBILE DOUANE,0.7225951640414232
7841,2,MULTIRISQUES HABITATIONS NON OCCUPANT,0.025476724367194167
7841,3,POLICE A ALIMENTER(CORPS DE PECHE),0.021227708327650176
7842,1,SANTE ET PREVOYANCE,0.43240066974183244
7842,2,ENGINS DE CHANTIERS,0.19596874561839434
7842,3,AUTOMOBILE LEASING,0.13025420098880022
7843,1,ENGINS DE CHANTIERS,0.43069761617778624
7843,2,SANTE ET PREVOYANCE,0.23242410086033383
7843,3,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.07022186545999805
7844,1,TOUS RISQUES MONTAGE,0.3282388978492885
7844,2,PACK DOMMAGE ET COLLISION,0.06445836138788706
7844,3,PERTES D EXPLOITATION APRES  INCENDIE,0.05144750463268426
7845,1,POLICE A ALIMENTER(CORPS DE CONSTRUCTION NAVAL),0.7798189359911681
7845,2,SANTE ET PREVOYANCE,0.04970200681910505
7845,3,TOUS RISQUES MONTAGE,0.015616480525511395
7846,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (SYNDICAT TELEPERFORMANCE),0.6843328687673168
7846,2,PACK TOUS RISQUES SANS FRANCHISE,0.0621872923823541
7846,3,SANTE ET PREVOYANCE,0.020065850926884843
7847,1,SANTE ET PREVOYANCE,0.2175913559095192
7847,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.16893986233483127
7847,3,MULTIRISQUES HABITATIONS  OCCUPANT AMICALE,0.16212727725612935
7848,1,SANTE ET PREVOYANCE,0.46581883675073527
7848,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.06796076531456235
7848,3,INCENDIE RISQUES SIMPLE CENTRALISE,0.014799787875335401
7849,1,SANTE ET PREVOYANCE,0.47149814215892144
7849,2,POLICE A ALIMENTER(CORPS DE PECHE),0.11670549538569588
7849,3,POLICE ABONNEMENT(CORPS DE TOUT NAVIRES),0.010153407211424582
7850,1,AUTOMOBILE II,0.591259502445866
7850,2,SANTE ET PREVOYANCE,0.1466618488327767
7850,3,POLICE A ALIMENTER(FACULTE MARITIME),0.01658844205915976
7851,1,INCENDIE RISQUES SIMPLE AMICALE,0.3691263197736162
7851,2,AUTOMOBILE II,0.16648784936956615
7851,3,SANTE ET PREVOYANCE,0.1640936014110956
7852,1,ASSUR SENIOR,0.5438621013724197
7852,2,SANTE ET PREVOYANCE,0.15525976809574563
7852,3,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.02277259161007423
7853,1,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.5938084137248292
7853,2,PACK BASIC+,0.10219353443512834
7853,3,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.05798001545249678
7854,1,POLICE A ALIMENTER(CORPS DE CONSTRUCTION NAVAL),0.5076208395194823
7854,2,SANTE ET PREVOYANCE,0.0899849344320329
7854,3,OMNICANAL AUTOMOBILE PACK2,0.06606808777416874
7855,1,SANTE ET PREVOYANCE,0.6124740649044312
7855,2,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.033986212227013514
7855,3,INCENDIE RISQUES SIMPLE AMICALE,0.013717407070823964
7856,1,POLICE ABONNEMENT(CORPS DE PECHE),0.7917910235597768
7856,2,MULTIRISQUES INFORMATIQUES,0.07629779307444902
7856,3,SANTE ET PREVOYANCE,0.010993945080023451
7857,1,DHAMEN,0.48281817491505474
7857,2,SANTE ET PREVOYANCE,0.1690622836370277
7857,3,TOUS RISQUES CHANTIER,0.06534124758107192
7858,1,POLICE ABONNEMENT(CORPS DE TOUT NAVIRES),0.4112298715475898
7858,2,BRIS DE MACHINES,0.06510555606941995
7858,3,SANTE ET PREVOYANCE,0.03727728515766176
7859,1,RESPONSABILITE DECENNALE,0.42684562845937135
7859,2,TRANSPORT CORPS AVIATION,0.10916053172208921
7859,3,TOUS RISQUES MONTAGE,0.06178537534592968
7860,1,PERTES D EXPLOITATION APRES  INCENDIE,0.7381028296818334
7860,2,ENGINS DE CHANTIERS,0.09221079765517827
7860,3,SANTE ET PREVOYANCE,0.013668182421452272
7861,1,ASSISTANCES EN VOYAGES - PLAN BASIQUE,0.6014897001582453
7861,2,INCENDIE COMMERCIAL / LEASING,0.040083157976795805
7861,3,SANTE ET PREVOYANCE,0.022950598970142098
7862,1,SANTE ET PREVOYANCE,0.3022146974128763
7862,2,BRIS DE MACHINES,0.25578242318600847
7862,3,CREDITS COMMERCIAUX B.H,0.04749794032077219
7863,1,MULTIRISQUES INFORMATIQUES,0.48624554175970247
7863,2,MULTIRISQUES HABITATIONS NON OCCUPANT,0.12499803808946829
7863,3,SANTE ET PREVOYANCE,0.032894223513819536
7864,1,BRIS DE MACHINES,0.8139339122402152
7864,2,MULTIRISQUES PROFESSIONNELLES,0.018231987160856396
7864,3,SANTE ET PREVOYANCE,0.013642404068080524
7865,1,RESPONSABILITE DECENNALE,0.639993882399794
7865,2,SANTE ET PREVOYANCE,0.03202272427644162
7865,3,VOL AVEC EFFRACTION MOBILIER D HABITATION,0.010721524609993802
7866,1,SANTE ET PREVOYANCE,0.22612540394387418
7866,2,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.12812362511772113
7866,3,INCENDIE RISQUES SIMPLE CENTRALISE,0.09867921740851195
7867,1,SANTE ET PREVOYANCE,0.5258475801326324
7867,2,INCENDIE LOGEMENTS  BTE,0.02196694453674896
7867,3,ASSUR SENIOR,0.011506763468488187
7868,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (SYNDICAT TELEPERFORMANCE),0.7386444238420153
7868,2,SANTE ET PREVOYANCE,0.04751208076207444
7868,3,POLICE A ALIMENTER(CORPS DE TOUT NAVIRES),0.04097790816190175
7869,1,SANTE ET PREVOYANCE,0.4664458004020116
7869,2,PACK BASIC,0.08798685922378441
7869,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.019372422557282755
7870,1,SANTE ET PREVOYANCE,0.37497121024522145
7870,2,POLICE ABONNEMENT(FACULTE TERRESTRE),0.06919537758314041
7870,3,MULTIRISQUE HOTELIER,0.026628710270644312
7871,1,MULTIRISQUES PROFESSIONNELLES,0.2724953851420014
7871,2,RESPONSABILITE DECENNALE,0.17560471932274674
7871,3,SANTE ET PREVOYANCE,0.13137303005684722
7872,1,ENGINS DE CHANTIERS,0.49849705393258203
7872,2,SANTE ET PREVOYANCE,0.037890948611685835
7872,3,AHMINI ASSURANCE,0.03458657398338514
7873,1,POLICE A ALIMENTER(CORPS DE TOUT NAVIRES),0.6749000061681283
7873,2,SANTE ET PREVOYANCE,0.1156371124828247
7873,3,BRIS DE MACHINES,0.0546396938940472
7874,1,SANTE ET PREVOYANCE,0.26190599194243247
7874,2,MULTIRISQUES HABITATIONS  OCCUPANT AMICALE,0.16985131136229745
7874,3,BRIS DE MACHINES,0.08403722419730557
7875,1,AUTOMOBILE AMICALE,0.3832147318876913
7875,2,POLICE A ALIMENTER(FACULTE AERIEN),0.05784386928690837
7875,3,SANTE ET PREVOYANCE,0.04507720185780405
7876,1,CREDITS COMMERCIAUX B.H,0.4127957048508642
7876,2,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.19581395126569992
7876,3,INCENDIE RISQUES SIMPLE AMICALE,0.041345042123516085
7877,1,PACK BASIC+,0.6314666615749402
7877,2,BRIS DE MACHINES,0.15313878970461323
7877,3,ASSISTANCES EN VOYAGES LEONI,0.020627071934327224
7878,1,BRIS DE MACHINES,0.5778687506883411
7878,2,SANTE ET PREVOYANCE,0.034689778064196174
7878,3,INCENDIE RISQUES SIMPLE,0.0256925355979279
7879,1,BRIS DE MACHINES,0.24653118198563181
7879,2,SANTE ET PREVOYANCE,0.173210209063191
7879,3,INCENDIE RISQUES INDUSTRIEL,0.12477005425448358
7880,1,PACK BASIC,0.6713354681028764
7880,2,SANTE ET PREVOYANCE,0.09192140232488727
7880,3,POLICE A ALIMENTER(CORPS DE CONSTRUCTION NAVAL),0.0487079127728165
7881,1,AHMINI ASSURANCE,0.6750975151903172
7881,2,SANTE ET PREVOYANCE,0.1188138328209151
7881,3,RESPONSABILITE CIVILE,0.01389918450754516
7882,1,TEMPORAIRE DECES,0.6315148496194007
7882,2,AUTOMOBILE,0.09153975378369937
7882,3,OMNICANAL AUTOMOBILE PACK2,0.04316580928120742
7883,1,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.4170511318822066
7883,2,SANTE ET PREVOYANCE,0.1807378158891418
7883,3,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (PERSONNELS TSB),0.02023444143797136
7884,1,TOUS RISQUES CHANTIER,0.6248312169868594
7884,2,AUTOMOBILE TUNISIE TELECOM,0.07176345894180006
7884,3,SANTE ET PREVOYANCE,0.027850607702093914
7885,1,SANTE ET PREVOYANCE,0.23012768454313115
7885,2,MULTIRISQUES INFORMATIQUES,0.20090651567244974
7885,3,ENGINS DE CHANTIERS,0.14683926767958216
7886,1,SANTE ET PREVOYANCE,0.5110416794604515
7886,2,MULTIRISQUES INFORMATIQUES,0.1605133241639591
7886,3,TEMPORAIRE DECES CFE,0.013475176694625503
7887,1,INCENDIE AUTRES,0.24102868646701286
7887,2,MULTIRISQUES INFORMATIQUES,0.1388196116235136
7887,3,POLICE ABONNEMENT(FACULTE TERRESTRE),0.11883117484289281
7888,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (AMICALE SOTUMAG),0.4714655212699837
7888,2,TOUS RISQUES CHANTIER,0.1284634833001332
7888,3,SANTE ET PREVOYANCE,0.03517704527256432
7889,1,R.C EMBARCATION DE PLAISANCE,0.5792725442506315
7889,2,PACK BASIC,0.18602382755814784
7889,3,SANTE ET PREVOYANCE,0.10358027835147407
7890,1,SANTE ET PREVOYANCE,0.17538989990243165
7890,2,ENGINS DE CHANTIERS,0.1368320442152398
7890,3,AUTOMOBILE,0.09212269926187608
7891,1,R.C PARTICULIER-CHEF DE FAMILLE- MAITRE DE MAISON,0.6203531881903932
7891,2,SANTE ET PREVOYANCE,0.1270763195399038
7891,3,AUTOMOBILE,0.044885264707130036
7892,1,RESPONSABILITE DECENNALE,0.3237127788531604
7892,2,AUTOMOBILE DOUANE,0.19621395078811704
7892,3,SANTE ET PREVOYANCE,0.14215679109549634
7893,1,TRANSPORT CORPS AVIATION,0.6578223936329999
7893,2,POLICE AU VOYAGE(FACULTE TERRESTRE),0.1485776438647027
7893,3,TOUS RISQUES MONTAGE,0.0839792655973835
7894,1,R.C MEDECIN,0.7043666233511948
7894,2,INCENDIE RISQUES SIMPLE AMICALE,0.06915249647613751
7894,3,PACK TOUS RISQUES SANS FRANCHISE,0.02406903636566081
7895,1,RESPONSABILITE DECENNALE,0.3688353189804244
7895,2,AUTOMOBILE AMICALE,0.14130410720916742
7895,3,MULTIRISQUES INFORMATIQUES,0.06718638228942622
7896,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (SYNDICAT TELEPERFORMANCE),0.21407344765718295
7896,2,SANTE ET PREVOYANCE,0.21017861879804456
7896,3,MULTIRISQUES INFORMATIQUES,0.07981876381061001
7897,1,MULTIRISQUES PROFESSIONNELLES CENTRALISE,0.44990161456688665
7897,2,ENGINS DE CHANTIERS,0.11716648079216092
7897,3,SANTE ET PREVOYANCE,0.07454579330798979
7898,1,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.38204304138763834
7898,2,SANTE ET PREVOYANCE,0.2685832802100953
7898,3,POLICE ABONNEMENT(FACULTE TERRESTRE),0.05379363368754695
7899,1,POLICE ABONNEMENT(FACULTE TERRESTRE),0.21914807893324526
7899,2,POLICE A ALIMENTER(FACULTE AERIEN),0.06492927704982039
7899,3,SANTE ET PREVOYANCE,0.057798935005442253
7900,1,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.6070854863091186
7900,2,MULTIRISQUES INFORMATIQUES,0.04834144923095327
7900,3,SANTE ET PREVOYANCE,0.027186074926979248
7901,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (STEG),0.40189568451233304
7901,2,TOUS RISQUES MONTAGE,0.1342051082634181
7901,3,OMNICANAL AUTOMOBILE PACK2,0.08400811836466851
7902,1,PACK BASIC+,0.3260084979936883
7902,2,SANTE ET PREVOYANCE,0.16163256606671428
7902,3,BRIS DE MACHINES,0.13531811792746493
7903,1,INCENDIE RISQUES INDUSTRIEL,0.5363313882998728
7903,2,SANTE ET PREVOYANCE,0.1471504941779646
7903,3,BRIS DE MACHINES,0.06615539194156926
7904,1,SANTE ET PREVOYANCE,0.4234668258948981
7904,2,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.10003540377397697
7904,3,ENGINS DE CHANTIERS,0.06842617720710582
7905,1,INCENDIE RISQUES SIMPLE,0.42977647276883363
7905,2,TOUS RISQUES MONTAGE,0.15723376114972987
7905,3,AUTOMOBILE II,0.036622541287499935
7906,1,SANTE ET PREVOYANCE,0.33227502362507516
7906,2,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.2159885725268637
7906,3,TOUS RISQUES CHANTIER,0.06792088739779316
7907,1,INCENDIE LOGEMENTS  BTE,0.2935844303486031
7907,2,SANTE ET PREVOYANCE,0.24245385603392222
7907,3,POLICE A ALIMENTER(CORPS DE PECHE),0.13565201970441032
7908,1,OMNICANAL AUTOMOBILE PACK3,0.44188887569265367
7908,2,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.1066152943899814
7908,3,PACK TOUS RISQUES SANS FRANCHISE,0.06308705941038621
7909,1,R.C COLONIES DE VACANCES,0.5122095085206593
7909,2,SANTE ET PREVOYANCE,0.21164098561716194
7909,3,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.020134805296863865
7910,1,PERTES D EXPLOITATION APRES  INCENDIE,0.3636001743089618
7910,2,ENGINS DE CHANTIERS,0.15118296998295563
7910,3,AUTOMOBILE AMICALE,0.1367891088170681
7911,1,RENTE EDUCATION,0.49006608068912305
7911,2,SANTE ET PREVOYANCE,0.11130806154389673
7911,3,TOUS RISQUES MONTAGE,0.09278457752866429
7912,1,POLICE A ALIMENTER(CORPS DE PECHE),0.3660700619172644
7912,2,SANTE ET PREVOYANCE,0.3408867770165549
7912,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.010786478413419603
7913,1,INCENDIE COMMERCIAL / LEASING,0.263508070358012
7913,2,ENGINS DE CHANTIERS,0.18601621382975278
7913,3,OMNICANAL AUTOMOBILE PACK1,0.13239860768435244
7914,1,ASSISTANCE DES VEHICULES,0.667358716929993
7914,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.09728086330812258
7914,3,SANTE ET PREVOYANCE,0.06938923183674417
7915,1,AUTOMOBILE,0.7015672643536464
7915,2,BRIS DE MACHINES,0.048173235184200094
7915,3,OMNICANAL AUTOMOBILE PACK1,0.025050147080839753
7916,1,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.7773211093517524
7916,2,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.09099637791933471
7916,3,SANTE ET PREVOYANCE,0.05994523323939889
7917,1,MULTIRISQUES INFORMATIQUES,0.5876297125750096
7917,2,MULTIRISQUES HABITATIONS NON OCCUPANT,0.03818543808195654
7917,3,SANTE ET PREVOYANCE,0.03198988830103426
7918,1,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+,0.5645972697273417
7918,2,MULTIRISQUES INFORMATIQUES,0.09968742069656104
7918,3,INCENDIE RISQUES AGRICOLES,0.04609127086709348
7919,1,AUTOMOBILE TUNISIE TELECOM,0.5941522645679462
7919,2,BRIS DE MACHINES,0.10149802373403428
7919,3,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.0327647611215205
7920,1,PACK BASIC+,0.7161440679725077
7920,2,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.14147129799131397
7920,3,SANTE ET PREVOYANCE,0.011448603416092733
7921,1,POLICE A ALIMENTER(CORPS DE TOUT NAVIRES),0.4493560220171901
7921,2,POLICE ABONNEMENT(CORPS DE PECHE),0.10070321401397282
7921,3,POLICE AU VOYAGE(FACULTE AERIEN),0.03874653525922172
7922,1,ASSISTANCE PROTECTION JURIDIQUE,0.6796689663441438
7922,2,MULTIRISQUES HABITATIONS  OCCUPANT AMICALE,0.06243751470992302
7922,3,AUTOMOBILE AMICALE,0.037949836172432805
7923,1,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.34749436287287705
7923,2,INCENDIE LOGEMENTS  B.H,0.30921954575284855
7923,3,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.1323471519264456
7924,1,SANTE ET PREVOYANCE,0.4886300512744609
7924,2,RESPONSABILITE DECENNALE,0.14382649667193234
7924,3,PERTES D EXPLOITATION APRES  INCENDIE,0.034482434010948367
7925,1,AUTOMOBILE TUNISIE TELECOM,0.4096507891223552
7925,2,SANTE ET PREVOYANCE,0.22442649428830003
7925,3,TOUS RISQUES MONTAGE,0.029006523433398254
7926,1,SANTE ET PREVOYANCE,0.3841412066999224
7926,2,TOUS RISQUES MONTAGE,0.07705380105966307
7926,3,INCENDIE RISQUES SIMPLE AMICALE,0.018874876901864457
7927,1,TEMPORAIRE DECES,0.6720100494197775
7927,2,TOUS RISQUES MONTAGE,0.041189606076666455
7927,3,AUTOMOBILE TUNISIE TELECOM,0.024363806732243278
7928,1,SANTE ET PREVOYANCE,0.6969555840878565
7928,2,MIXTE IMPURE A CARACTERE VIE 50 * 100 (AS),0.017683148022146006
7928,3,DHAMEN RETRAITE,0.017384549895743336
7929,1,AUTOMOBILE LEASING,0.7706689400769714
7929,2,PACK BASIC,0.02287371861338497
7929,3,SANTE ET PREVOYANCE,0.018196923687253907
7930,1,SANTE ET PREVOYANCE,0.45261572648047765
7930,2,POLICE ABONNEMENT(FACULTE TERRESTRE),0.08145436536636906
7930,3,PACK TOUS RISQUES AVEC FRANCHISE,0.02783811491398064
7931,1,R.C PROPRIETAIRE D IMMEUBLE,0.6801419222950347
7931,2,POLICE ABONNEMENT(FACULTE AERIEN),0.10407468450077258
7931,3,MULTIRISQUES PROFESSIONNELLES,0.021413503281825536
7932,1,PACK TOUS RISQUES AVEC FRANCHISE,0.5924141128362912
7932,2,SANTE ET PREVOYANCE,0.25758308990756706
7932,3,INCENDIE AUTRES,0.005363504061027622
7933,1,SANTE ET PREVOYANCE,0.23643524875393201
7933,2,POLICE ABONNEMENT(CORPS DE PECHE),0.1506068206952848
7933,3,POLICE AU VOYAGE(FACULTE TERRESTRE),0.08908721060629977
7934,1,SANTE ET PREVOYANCE,0.13445653957569514
7934,2,PERTES D EXPLOITATION APRES  INCENDIE,0.12789024893008746
7934,3,AUTOMOBILE TUNISIE TELECOM,0.10310196200738142
7935,1,PACK BASIC,0.19218453780427283
7935,2,SANTE ET PREVOYANCE,0.17248003608190282
7935,3,POLICE ABONNEMENT(CORPS DE PECHE),0.09238892613702981
7936,1,ASSURANCE DECES VIE ENTIERE,0.4407430183887735
7936,2,SANTE ET PREVOYANCE,0.18514578925692665
7936,3,PACK BASIC+,0.03531700079309292
7937,1,SANTE ET PREVOYANCE,0.29457370702026137
7937,2,RESPONSABILITE DECENNALE,0.171318176640309
7937,3,PERTES D EXPLOITATION APRES  INCENDIE,0.13488295629224828
7938,1,SANTE ET PREVOYANCE,0.29483285907600143
7938,2,TOUS RISQUES CHANTIER,0.17349220245307181
7938,3,INCENDIE LOGEMENTS,0.08034115452094663
7939,1,SANTE ET PREVOYANCE,0.07011066368856035
7939,2,ASSISTANCES EN VOYAGES AMICALE,0.06658735877887445
7939,3,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.042609172022710216
7940,1,RENTE EDUCATION (AS),0.44887657284340976
7940,2,OMNICANAL AUTOMOBILE PACK2,0.1722433462302057
7940,3,PACK BASIC,0.07452844181694736
7941,1,R.C CHEF DE FAMILLE DETENTEUR D UN ANIMAL DOMESTIQUE,0.48826401219613663
7941,2,SANTE ET PREVOYANCE,0.24601695522703576
7941,3,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT,0.007525761848354579
7942,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.5899925202341629
7942,2,OMNICANAL AUTOMOBILE PACK1,0.08466306600632403
7942,3,SANTE ET PREVOYANCE,0.0702436543223636
7943,1,BRIS DE MACHINES,0.39482638623903543
7943,2,SANTE ET PREVOYANCE,0.2141040399167844
7943,3,RESPONSABILITE DECENNALE,0.16883443127874692
7944,1,SANTE ET PREVOYANCE,0.49818939561950687
7944,2,PACK BASIC+,0.06947255915509996
7944,3,MULTIRISQUES INFORMATIQUES,0.055161720500123836
7945,1,POLICE ABONNEMENT(CORPS DE PECHE),0.7229332687359609
7945,2,SANTE ET PREVOYANCE,0.06812751195884988
7945,3,OMNICANAL AUTOMOBILE PACK1,0.06032570811735644
7946,1,POLICE AU VOYAGE(CORPS DE PECHE),0.2003308911379329
7946,2,SANTE ET PREVOYANCE,0.19087116800293139
7946,3,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.18965610140899436
7947,1,OMNICANAL AUTOMOBILE PACK1,0.2690354806399312
7947,2,TOUS RISQUES CHANTIER,0.2279162512905925
7947,3,SANTE ET PREVOYANCE,0.16561977813010356
7948,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT( ACQUITION DU PREMIER LOGEMENT (BH)),0.7203365510432223
7948,2,POLICE AU VOYAGE(FACULTE TERRESTRE),0.05674867485728977
7948,3,SANTE ET PREVOYANCE,0.0546308609233242
7949,1,SANTE ET PREVOYANCE,0.28935323857108014
7949,2,BRIS DE MACHINES,0.2447925101183509
7949,3,R.C PROPRIETAIRE D IMMEUBLE,0.019178961739797818
7950,1,SANTE ET PREVOYANCE,0.4725651891542419
7950,2,R.C PROFESSION CULINAIRE,0.05931423657710704
7950,3,DHAMEN,0.022761308176179364
7951,1,MULTIRISQUES INFORMATIQUES,0.4993164437205197
7951,2,SANTE ET PREVOYANCE,0.09864017887485464
7951,3,AUTOMOBILE II,0.03807318010439276
7952,1,MULTIRISQUES HABITATIONS NON OCCUPANT,0.4837283171609356
7952,2,INCENDIE RISQUES INDUSTRIEL,0.10090463104634233
7952,3,AUTOMOBILE LEASING,0.07854384067170367
7953,1,RENTE EDUCATION,0.5976363497698549
7953,2,SANTE ET PREVOYANCE,0.09666166251836472
7953,3,POLICE A ALIMENTER(FACULTE TERRESTRE),0.039291898723280795
7954,1,TOUS RISQUES MONTAGE,0.19084999941502778
7954,2,SANTE ET PREVOYANCE,0.05472241954831865
7954,3,MULTIRISQUES PROFESSIONNELLES CENTRALISE,0.0497338988787336
7955,1,SANTE ET PREVOYANCE,0.506043789221073
7955,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.05523809570846269
7955,3,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.01807433087266653
7956,1,RESPONSABILITE DECENNALE,0.35846748611778106
7956,2,POLICE AU VOYAGE(FACULTE AERIEN),0.10556016096921503
7956,3,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.09007078691151346
7957,1,MULTIRISQUES INFORMATIQUES,0.49879449924946334
7957,2,RESPONSABILITE DECENNALE,0.2538967488608777
7957,3,SANTE ET PREVOYANCE,0.01950485708064744
7958,1,POLICE ABONNEMENT(FACULTE TERRESTRE),0.6064535801401807
7958,2,ENGINS DE CHANTIERS,0.06974850815342498
7958,3,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.03012756848422305
7959,1,TOUS RISQUES CHANTIER,0.5384396277912451
7959,2,SANTE ET PREVOYANCE,0.19854340166654777
7959,3,BRIS DE MACHINES,0.07540468010642541
7960,1,SANTE ET PREVOYANCE,0.269237931983838
7960,2,OMNICANAL AUTOMOBILE PACK1,0.10476290268322662
7960,3,POLICE A ALIMENTER(FACULTE AERIEN),0.07824558926903098
7961,1,TOUS RISQUES MONTAGE,0.49496224682923656
7961,2,MULTIRISQUES INFORMATIQUES,0.12728871509439926
7961,3,POLICE A ALIMENTER(CORPS DE CONSTRUCTION NAVAL),0.1171190201221407
7962,1,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.6001332476903752
7962,2,RC ENTRPRISES INDUSTRIELLES,0.029176536684415902
7962,3,SANTE ET PREVOYANCE,0.024267240452428063
7963,1,SANTE ET PREVOYANCE,0.2032358097103716
7963,2,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.1792667167041187
7963,3,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.14595332242964718
7964,1,R.C & INDIVIDUELLE COMPLEMENTAIRE  PECHE ET PLONGE SOUS MARINE,0.6171820317577711
7964,2,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.2921492365884187
7964,3,DHAMEN SFDGUI,0.0101328419656662
7965,1,SANTE ET PREVOYANCE,0.2138402865812885
7965,2,POLICE AU VOYAGE(CORPS DE PECHE),0.2124075493611019
7965,3,ENGINS DE CHANTIERS,0.16723496758177397
7966,1,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON (AS),0.5022289530241096
7966,2,SANTE ET PREVOYANCE,0.14246334402667235
7966,3,ENGINS DE CHANTIERS,0.0920228616217146
7967,1,SANTE ET PREVOYANCE,0.6626418434503264
7967,2,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.01291166878185828
7967,3,INCENDIE RISQUES SIMPLE AMICALE,0.010349544949556212
7968,1,RESPONSABILITE DECENNALE,0.28314963713076524
